nom_station;nbre_pdc;puissance_nominale;gratuit;consolidated_longitude;consolidated_latitude
"Cordon; Parking Centre Village";2;22;false;6.6110727;45.9213467
L'HAY LES ROSES - Rue Jules Gravereaux;2;22;TRUE;2.3316095;48.7792059
VILLERS-SUR-MER - Villers 2000;2;22;false;0.007327800150960684;49.3276252746582
CASTELNAU LE LEZ - Chemin Du Pech Saint Peyre;2;3.7;false;3.922205924987793;43.633846282958984
SAINT-OMER - Rue Carnot;2;3.7;false;2.2628719806671143;50.751583099365234
SAINT-MANDÉ - TER Avenue Daumesnil;2;7.4;TRUE;2.41362;48.833779
CHATEAU RIPEAU;3;22;0;-0.1781618;44.9177712
LM - Albi - magasin 88;14;22.08;true;2.17724;43.937401
"Espeluche; Rue Raymond Grosset";2;22;false;4.82037;44.51525
VABRE - Place Du Maquis;2;18;false;2.424945116043091;43.692832946777344
Stade - MERLIMONT;2;22;false;1.614797784474848;50.45384387673885
OuestCharge - Diva Sp - Guemene-Penfao - Besle;2;22.00;false;-1.866043;47.697553
Chauvigny Peuron;2;18;false;0.62974;46.56323
"Roanne; Parking de La Berge";2;50;false;4.071406;46.033345
Metropolis - Citadine - Saint-Denis - Félix Faure;1;2.30;false;2.361115;48.93883
RELAIS FERRIERES;5;300;False;2.742822;48.829064
"Cour-Et-Buis; Place de la Croix";2;22;false;5.00648;45.4409
IZIVIA | MARSEILLE 05 - RUE FERNAND PAURIOL MASTER;2;22000;false;5.390964;43.289144
"Saint-Alban-Auriolles; Place Aristide Briand";2;22;false;4.299883;44.426088
CDG - Parking PEF Premium;6;22;TRUE;2.577444;49.004299
CLOHARS FOUESNANT-PLACE DE LA MAIRIE;2;22000;false;-4.064729;47.89743
"La Talaudiere; Parking rue Salvador Allende";2;22;false;4.4257236;45.4753254
"Roanne; Parking Pierre Semard gare SNCF";2;22;false;4.0631344;46.0376702
LM - Bordeaux le Lac (magasin 37);4;22.08;true;-0.565578;44.882801
Intermarché Lorient;3;50;false;-3.388876662426765;47.746397109392944
GEAUNE - PARKING DE LA PISCINE;2;22000;false;-0.380386;43.636551
Paris | Avenue de Villars 9;3;22;False;2.31368;48.852665
ASCAIN - PARKING XURIO;2;22000;false;-1.618273;43.345978
OuestCharge - Diva Sp - Saint-Vincent-Des-Landes - Libération;2;22;false;-1.49881;47.655756
PUISSALICON - Avenue de Béziers - Parking Médiathèque;2;22;TRUE;3.2339931;43.4579734
LISLE SUR TARN - Allée Des Promenades;2;3.7;false;1.8088539838790894;43.85410690307617
FATINES - Rue Principale;2;22;TRUE;0.3472008;48.0456536
STUDIO30;1;22;false;4.3719483;43.483111
BORDEAUX - Brienne;6;7.0;false;0.5480672121047974;44.82571792602539
HOUILLES - Rue De L'Abbe Gregoire;2;3.7;false;2.1898694038391113;48.925498962402344
SAINT PARDOUX LA RIVIERE - PLACE DU 8 MAI;2;22000;false;0.748864;45.492863
SIGEIF - 12 RUE DES FUSILLE DE CHATEAUBRIAND - CHENNEVIERES-SUR-MARNE;1;22000;false;2.535132;48.799087
Villa Primerose - Arcis-sur-Aube - 7.4kW AC;1;5.9;false;4.1391855;48.534072
CONQUES-EN-ROUERGUE - Parking De La Salesse;2;22.0;false;2.4031779766082764;44.59893035888672
Intermarché Terrasson-Lavilledieu;3;22;false;1.2921685;45.1306439
NARBONNE - Route de Perpignan;5;50;TRUE;2.9867755;43.1643264
Intermarché - Saint-Paul les Dax - 22kw AC;1;22.00;false;-1.0737222;43.7274444
MONTMARTIN SUR MER - Place de l’eglise;2;22;false;-1.523626;48.988262
SAINT MARTIN DE VALGUAGUES - Parking De L'Avenue Du 8 Mai 1945;2;3.7;false;4.083387851715088;44.161460876464844
"Montmelian;  avenue de Savoie";2;22;false;6.051382;45.501175
Intermarché Soumoulou;3;22;false;-0.1836518;43.2644888
Neuf-Berquin - Rue Charles Capelle;2;7;false;2.671506;50.659622
Bornes Solutions IDF;1;22;false;2.242489;48.777098
PONT-DU-CASSE - PARKING CENTRE BOURG;2;22000;false;0.681062;44.23138
LA SOURCE;2;22;false;3.03;43.18
Gring HUB;2;22;0;2.21;48.78
Spar Saze (30);3;43;false;4.6838393;43.9473386
AVENUE TARASCON - AVIGNON;2;22;FALSE;4.809387;43.930192
OLARGUES - Place de l'Ancienne Gare;2;22;false;2.915405511856079;43.55631637573242
CHATEAU CAPITOUL;6;12;false;3.0558528;43.12799930000001
Lusignan intermarché;1;120;false;0.11593;46.42912
8 RUE DE COPENHAGUE BATIMENT H3 67300 SHILTIG;5;22;0;7.71741;48.60909
LA FLECHE - Boulevard de Montréal;2;43;TRUE;-0.071584;47.697526
Refuge des Aiglons;2;11;false;6.867657;45.9168004
Cora Wittenheim (68);2;22;false;7.3134694;47.809464
VAL d'OINGT;2;22.00;false;4.5801292;45.9221544
AIRE DU FRONTONNAIS SUD;1;54000;false;1.360157;43.811213
"Rumilly; Parking de la Gare";2;24;false;5.94768024;45.86309439
ARCUEIL - Avenue François Vincent Raspail;5;22;false;2.337156057357788;48.80538558959961
OBRÉCHIES - La Place;2;22.0;false;4.024435043334961;50.22036361694336
Paris | Rue Ernest Psichari 13;6;7;False;2.308076;48.85617
"Montluçon; Marx Dormoy";2;22;false;2.59894;46.3386
QUIÉVRECHAIN - Avenue Jean Jaurès;2;18.0;false;3.6690549850463867;50.40269470214844
Brecy;2;18;false;2.6196909;47.1238181
LE ROZIER - Route De Capluc;2;3.7;false;3.2071781158447266;44.191383361816406
BENEVENT L'ABBAYE;2;50;False;1.6307987051364758;46.11916513058057
CORREZE - ROUTE DE VIMBELLE;2;22000;false;1.872822;45.367584
ALFORTVILLE - Rue Etienne Dolet;6;7.4;TRUE;2.4278358;48.7840971
SIEG63 - ePremium - Mont Dore - Libération;2;22;false;2.8083738;45.572364
MARIGNY - aire de covoiturage;2;22;false;-1.2491715;49.0897834
Fitness park Jarry;2;22.0;false;-61.56;16.24
ASNIERES-SUR-SEINE - Rue de la promenade;2;22;TRUE;2.2858788;48.9106179
OuestCharge - Quick Charger Evtronic - Saint-Melaine-sur-Aubance - Treillebois;2;50;false;-0.514327;47.400515
CUINCY - Place Edith Piaf;2;22;TRUE;3.0476;50.384598
PLOUMOGUER-RUE DU STADE;2;22000;false;-4.722911;48.403175
AUREILHAN - Salle des Fêtes;2;18;TRUE;0.09605;43.24202
CAMPING DE LA FERME DE MAYOCQ;2;22;0;1.6180124;50.2224538
DOMAINE DE FALGOS;4;12;false;2.58;42.37
RELAIS ORLEANS SARAN;4;175;False;1.858496;47.977888
OuestCharge - Pulse 50 - Vallet - Gabory;1;50;false;-1.268571;47.162907
PONTORSON - aire de covoiturage;2;22;false;-1.4999864;48.5542101
VITRY LE FRANCOIS - Rue Du Vieux Port;2;3.7;false;4.591469764709473;48.72614288330078
Orange Gap;1;24;false;6.068559;44.550005
VENDRES - Rue De Vienne - ZAE Via Europa;2;3.7;false;3.21797776222229;43.29509353637695
"Saint-Leger-Sur-Roanne; Parking aéroport";2;22;false;4.002576;46.051967
BUGARACH - Parking D14;2;22;TRUE;2.3508333;42.8758333
SIGEIF - 27  ROUTE DE SAINT DENIS - DEUIL-LA-BARRE;2;24000;false;2.324662;48.961764
102 RUE DE BÉHOBIE Campanile Hendaye 64700 HE;6;22;0;-1.7676803;43.347791
PAU - Place du 7ème art Rue André Mitton;4;80.0;false;0.35853490233421326;43.315162658691406
Montpellier - Avenue Jacques Cartier;2;36.0;false;3.89119291305542;43.60717010498047
LANDIVISIAU-MOULINS AUX PRETRES;2;50000;false;-4.052872;48.515488
VIC DESSOS - Rue Grand Rd N°8 (Office Tourisme);2;3.7;false;1.499899983406067;42.7682991027832
Plouhinec - Rue des Roseaux;2;18;false;-3.251559;47.696366
OuestCharge - E-Twin - Aizenay - Mutualite;2;22;false;-1.60784;46.74025
Seat Liévin;6;24.00;false;2.785291;50.425758
CACHAN - Rue Cousté;2;22;TRUE;2.3364772;48.7947663
OuestCharge - Diva Sp - Ahuille - Concise;2;22.00;false;-0.868946;48.020721
CASTRES - Place Soult - Parking Extèrieur;4;22;TRUE;2.247285;43.604051
SAINT LAURENT DES ARBRES - Parking Centre Socio-Culturel;2;18;false;4.698150157928467;44.5299377441406
MONTPELLIER - Rue Du Walhalla;10;3.7;false;3.914910078048706;43.61836624145508
FERRALS-LES-CORBIERES - Av De La Mer;2;18;TRUE;2.727379;43.143336
"Crolles; Avenue Joliot Curie";2;22;false;5.881739;45.283485
SIEG63 - ePremium - Puy Guillaume - Jaures;2;25;false;3.47442;45.959944
PENVENAN-RUE DE LA POSTE PARKING FOYER LOGEMENT;2;22000;false;-3.295882;48.813103
APRR DOLE ROMANGE;1;300;false;5.585043;47.149426
"Bourgneuf; pont d’aiton";2;22;false;6.255442;45.555121
Opel Besançon;4;22.08;false;5.939325;47.215622
Netto Guerret;3;50;false;1.8731353;46.1620358
OuestCharge - Diva Sp - La Menitre - Leon Faye;2;22;false;-0.270014;47.401709
LA GARENNE-COLOMBES - 41 AVENUE DE VERDUN;1;3000;false;2.231137;48.903906
BOURG DES COMPTES - RUE DE LAILLE;2;22000;false;-1.736588;47.929089
"Satolas Et Bonce; Parking Place De La Mairie";2;22;false;5.12667;45.6934
Bmw Mini Boulogne sur mer;3;22.08;false;1.62423;50.687303
Viking Casinos Bourbon l'Archambault;4;22;false;3.072599014770537;46.58534902679759
Intermarché Dun Le Pelestel;3;43;false;1.6750763;46.3019
SAINT MARTIN DONEY - PARKING PLACE;4;4000;false;-0.641041;43.928139
PARIS - Sevres Babylone;7;7;false;2.3248159885406494;48.85166931152344
OUTREAU  - Rue du Biez;2;3.7;false;1.5930999517440796;50.705528259277344
Rieumes;2;18;false;1.11693;43.4119
AURIBEAU-SUR-SIAGNE - PARKING MALLET;2;22000;false;6.909623;43.60133
CAMAÏEU FRANCE;1;22;false;3.206962;50.685049
SIEG63 - ePremium - Combronde - Europe;4;22;false;3.087534;45.993258
Saint-pierre-quiberon - Rue Curie;2;18;false;-3.131924;47.520606
Kia Toulon;5;22.08;false;5.97799;43.127918
Montmorillon stade;2;18;false;0.88005;46.43179
Metropolis - Express - Vincennes - Murs du parc;1;150;false;2.452451;48.846774
Saint-Georges les Baillargeaux;2;18;false;0.40516;46.66909
2229 ROUTE DES CRÊTES 06560 VALBONNE;14;22;0;7.045463;43.626933
MONTPELLIER - Rue Durand;2;3.7;false;3.8785834312438965;43.60483169555664
SAINT PAUL DE FENOUILLET - Avenue Jean Moulin;2;22;TRUE;2.504347;42.810438
PLANCOET-LA GARE;2;22000;false;-2.229598;48.521725
ARRENS MARSOUS - Parking base de loisirs;2;3.7;false;0.210439994931221;42.95682144165039
"Vallorcine; Le Buet";2;22;false;6.91994;46.01908
"Montbonnot; Innovallée";2;44;false;5.812742;45.221615
1PACTE;2;22;TRUE;5.476711409891;43.476583984941
GUILBERVILLE - Aire de covoiturage Le Saussey;2;43;false;-0.954338;48.983317
"Allegre; Rue de Chateauneuf";2;22;false;3.71035;45.19631
CUBJAC - PLACE DU 19 MARS 1962;2;22000;false;0.937528;45.222622
BOSMIE LAIGUILLE - RUE JEAN FERRAT;2;22000;false;1.204664;45.778378
OuestCharge - Diva Sp - La Romagne - Nationale;2;22;false;-1.026729;47.059998
AUREILHAN - Rue Jules Ferry;2;18.0;false;0.0963829979300499;43.24304962158203
POISSY - Place Racine;2;22.0;false;2.0281100273132324;48.921897888183594
LE MASSEGROS - Rd 32;2;50.0;false;3.1740379333496094;44.30915069580078
ROYAN - PLACE CHARLES DE GAULLE;2;43000;false;-1.029349;45.624614
Karcher Plan de Campagne;3;11;false;5.3658318;43.416397
Suzuki Gap;6;22.08;false;6.109011;44.573614
CAUSSE DE LA SELLE - Route Du Barrage;2;3.7;false;3.650836229324341;43.80426025390625
OuestCharge - Diva Sp - Saint-Lambert-la-Potherie - Aubriaie;2;22;false;-0.678323;47.483684
Montmorillon centre;2;18;false;0.86969;46.42582
OuestCharge - Diva Sp - Saint-Hilaire-De-Chaleons - Guitteny;2;22.00;false;-1.867052;47.104023
Village Maurin Suzuki Hyundai;10;22.08;false;2.905466;42.662325
COURBEVOIE - Rue Eugène Caron;4;3.7;false;2.246833086013794;48.89812469482422
"Clelles; Parking Place Du Moulin";2;22;false;5.622193;44.826436
Paris | Rue de la FÃ©dÃ©ration 10;6;7;False;2.2904053;48.85482
Kia Furiani;3;50.00;false;9.440248;42.648643
CAVILLARGUES - Place Du 19 Mars 1962;2;3.7;false;4.524073123931885;44.11406326293945
VALERGUES - Chemin Des Cazals;2;22;TRUE;4.0635833;43.6693778
PHARMACIE DE HUNDLING;1;22.00;true;6.980447;49.108413
LAUDUN L'ARDOISE - Rue Elsa Triollet;2;3.7;false;4.655031204223633;44.10466766357422
NIMES HOPITAL - Pôle Psychiatrie;2;18.0;false;4.319732189178467;43.82707977294922
"Notre-Dame d'Estrees Corbon; Route de Bonnebosq";3;50;false;-0.00949802;49.141176
SAINT MAURICE DE NAVACELLES - Rd 25;2;22;TRUE;3.5185639;43.8453028
LAVAUR - Place René Cassin;2;36;TRUE;1.816416;43.696937
"Châtel;  Route de Meurba";2;22;false;6.840009;46.267741
"Annecy Cran-Gevrier; Les Passerelles";2;22;false;6.10387;45.9076
SIEG63 - ePremium - Aigueperse - Chevrils;2;25;false;3.200362;46.020521
VALENCIENNES - Place Verte;4;3.7;false;3.5287539958953857;50.357303619384766
CORNILLON - Parking Mairie;2;18;TRUE;4.485789;44.218499
PLOUESCAT-RUE CHARLES LE GOFFIC;2;22000;false;-4.176036;48.658459
SAINT PIERRE MONTLIMART - Bon Air - Bocage;2;0;false;-1.030599;47.263504
FEUCHEROLLES - Grande Rue;2;22.0;false;1.9740389585494995;48.8745231628418
STATION PETITE GROSNE;1;22;0;4.781441;46.285911
LA BASTIDE PUY LAURENT - Place De L'Eglise;2;3.7;false;3.905592918395996;44.59141159057617
"Auribail; CimetiÃ¨re";2;18;false;1.38218;43.3521
CHARENTON LE PONT - Avenue Jean-Jaurès;4;7.4;false;2.4139859676361084;48.822288513183594
Intermarche Ramonville St Agne;8;50;false;1.4774625;43.5360098
Bmw Tarbes;4;22.08;false;0.090033;43.219481
ByMyCar Audi Limonest (Lyon);2;200.00;false;4.771519;45.80486
Paris | Rue Pierre Charron  62;4;7;False;2.3036203;48.8696448
Station Ax'Stone;1;22;false;4.8071364;45.7999825
Chateau Larcher;2;18;false;0.31243;46.41752
Metropolis - Proximité - Saint-Ouen-sur-Seine - Louis Blanc;1;7.00;false;2.33154888;48.90712198
SCI 35 RUE DE ROUBAIX;2;22;1;3.1659997;50.714811999999
"Hyeres; Place des Aigrettes";2;22;false;6.175739;43.106
PARIS - Radio France;2;7;false;2.279278039932251;48.8520622253418
Questembert - Avenue de la Gare;2;42;false;-2.449763;47.681789
OuestCharge - Diva Sp - Champtoceaux - Piliers;2;22;false;-1.267346;47.337381
PARIS - Haussmann - Galeries Lafayette;8;7;false;2.330812931060791;48.87325668334961
MONTADY - Avenue Des Platanes;2;3.7;false;3.1221694946289062;43.331871032714844
VERSAILLES - Saint Cloud;4;3.7;false;2.131798028945923;48.80487060546875
"Sablières; Le Village";2;22;false;4.07317;44.5323
Best Western Bastia;4;7.36;false;9.440875;42.702729
VALENCIENNES - Place du Hainaut;4;22.0;false;3.5230700969696045;50.36041259765625
Flash Lavage Tarbes;2;22;false;0.055575;43.2371189
AGEN - PLACE FALLIERES;2;22000;false;0.616936;44.199535
MORNAS - Avenue Jean Moulin;2;3.7;false;4.727138996124268;44.20216751098633
Com.de Brignais - Place du 8 mai;2;22.08;false;4.753965;45.672432
"Les Pennes-Mirabeau; Parking D113";2;22;false;5.309629;43.410797
VITRY LE FRANCOIS - Rue Charles Simon;2;3.7;false;4.598054885864258;48.71535110473633
"L'Horme; Parking route des côtes";2;22;false;4.54026293;45.48570475
LE TIGNET PARKING MAIRIE;2;22000;false;6.842196;43.629398
PROUVY - Yellow Parc;2;3.7;false;3.4626989364624023;50.337459564208984
SIGEIF - 23  BVD RICHARD WALLACE - PUTEAUX;2;24000;false;2.23971;48.879812
PAMIERS - Boulevard Alsace Lorraine;2;50.0;false;1.6142250299453735;43.118465423583984
"La Vespière-Friardel; Beausoleil";2;22;false;0.419354;49.024189
Mignaloux-Beauvoir;2;18;false;0.4139;46.54147
ERQUINGHEM-LYS - Parking de la Mairie;2;3.7;false;2.845534086227417;50.67793655395508
COURBEVOIE - Rue Massenet;4;7.4;false;2.25608491897583;48.896240234375
OuestCharge - Diva Sp - Riaille - Echeveau;2;22.00;false;-1.293884;47.517368
RUE SADI CARNOT - DRANCY;2;7;FALSE;2.44046;48.92568
SIGEIF - 49  AVENUE DU MARECHAL PIERRE KOEING - SARCELLES;2;22000;false;2.383546;48.980861
LAMBRES-LEZ-DOUAI - Rue Jean Jaurès;2;22.0;false;3.0640039443969727;50.35291290283203
JUILLAN - Aeroport;6;7;false;0.0031399999279528856;43.18702697753906
MOSSET - Carretera Del Coll De Jau;2;22;TRUE;2.347455;42.668506
ASTAFFORT - PARKING PLATEAU;2;22000;false;0.650561;44.063637
LE FOSSAT - Versailles;2;22;TRUE;1.406907;43.175138
Aqua Sénart 3 - Enceinte piscine - DRAVEIL;2;25;false;2.431342;48.681508
BONNELLES;2;22000;false;2.028;48.616028
Paris | Rue Adolphe Mille 8;6;7;False;2.3888;48.8886
Paris | Rue Jacques Callot 5;4;7;False;2.337108;48.855206
"MAZERES - Parking Lotissement Du Collège; Chemin Couloumié";2;3.7;false;1.675961971282959;43.24382781982422
CHANAC - Allée Du 19 Mars 1962;2;18;false;3.3466639518737793;44.46541976928711
"Toulon; Complexe Sportif Léo Lagrange";2;22;false;5.97480134;43.12893153
SALLES D'AUDE - Place Germain Canal;2;22;TRUE;3.117222;43.239444
Paris | Rue de Medicis 11;3;22;False;2.339865;48.84824
HYÈRES - Gambetta;2;7;false;6.12841796875;43.119083404541016
KFC Montélimar;2;100;false;4.7440445;44.5258031
SCEAUX - Avenue de la gare;4;7.4;TRUE;2.281661;48.779283
CAHORS - Parking bessière;4;43.0;false;1.4378249645233154;44.45244598388672
Terranae Orange;3;22;false;4.8452275;44.1149238
GOUESNOU - Rue Emile Roux;2;22.0;false;-4.4662299156188965;48.43107986450195
TOULOUSE - Saint Georges;5;3.7;false;1.450719952583313;43.60329818725586
"Abondance; Parking De La Mairie";2;22;false;6.720684;46.28074
Bureau Vallée L’UNION;3;60;false;1.4961705;43.6367329
CAHORS - GUINGUETTE - Rue de la Guinguette;2;36;TRUE;1.443386;44.455737
CONCOTS LE BOURG - Le bourg;2;36.0;false;1.6460009813308716;44.40097427368164
"Lorette; Parking rue Saint Joseph";2;22;false;4.58146;45.5135
Hénin Beaumont - Square Ilot Carnot;8;22.0;false;2.950000047683716;50.421600341796875
Suzuki Annemasse;2;22.08;false;6.265239;46.20162
Opel Dieppe;4;22.08;false;1.104323;49.906802
VEN04 - MARCEL HOUEL - HOTEL DE VILLE;2;7000;false;4.884666;45.696632
SIGEIF - 31  RUE CAMILLE DESMOULINS - ISSY-LES-MOULINEAUX;2;22000;false;2.264953;48.82991
PLEUDIHEN SUR RANCE-PARKING COUR DU VERGER;2;22000;false;-1.951;48.5108
CASTELNAU DE LEVIS - Rue Sicard Alaman;2;18;TRUE;2.08546;43.938252
Intermarché - Freneuse - 22kW AC;1;22.00;false;1.5922295;49.0396456
OuestCharge - Diva Sp - Cande - Saint-Nicolas;2;22.00;false;-1.038546;47.561347
0b02b04d-280a-4f56-9cb4-b2368c8a78d3;4;22;false;4.8;44.12
ONET LE CHÂTEAU - Bd Des Capucines (Parking Médiathèque);2;22.0;false;2.596558094024658;44.36582565307617
BEAUCAIRE - Quai Sadi Carnot;2;22;TRUE;4.642294;43.805233
BOUSIGNIES-SUR-ROC - Grand Place;2;22;TRUE;4.181942;50.264118
AIRE DE LOCEAN OUEST;2;50000;false;-1.090126;43.939368
"Aix-en-Provence; avenue François Argo; Parking Annexe Mairie";2;22;false;5.354437;43.491323
Boulanger - Lesquin - siège;28;22.08;false;3.097802;50.585558
SAINT GEORGES D'ORQUES - Rue du Four à Chaux;4;3.7;false;3.7678492069244385;43.62847137451172
"Veyrier-Du-Lac; Avenue Général Doyen";2;22;false;6.17526;45.8808
ZAC EcoSénart - COMBS LA VILLE;2;22;false;2.566489583236157;48.64892309996577
PANTIN - Rue Cartier Bresson;4;7.4;false;2.401158094406128;48.90187454223633
MAURE DE BRETAGNE - PARKING DU PRESBYTERE;2;22000;false;-1.990164;47.891972
CRETEIL - Avenue Magellan;4;7.4;TRUE;2.457674;48.7685834
SAINT CLAUD - PLACE SADI CARNOT;2;22000;false;0.466107;45.894127
TOURLAVILLE - Moulin Guibert;2;22;false;-1.571767;49.639352
PORCHEVILLE - Boulevard De La Republique;2;3.7;false;1.7766166925430298;48.9723014831543
"Chambery; Piscine Chambery 29 Rue Henri Oreiller";2;22;false;5.936632;45.565976
OuestCharge - Diva Sp - Andreze - Mairie;2;22.00;false;-0.954205;47.171404
HMV / MOYENMOUTIER 1;4;22;false;6.8801712406498;48.37587100374
TOULOUSE - Impasse Gaston Génin;4;22;TRUE;1.4839439;43.5740259
CHAUNAY QC50;1;50;false;0.163327;46.20657
Questembert - Place Général de Gaulle;2;18;false;-2.452043;47.660195
PONTOISE - Parking Jean-Luc Maire;20;7;TRUE;2.0967847;49.0518238
"Fontaine-Henry; Rue du Régiment de la Chaudière";2;22;false;-0.452932;49.274509
GONNEHEM - Place Louis et André Delannoy B01;2;22.0;false;2.575956106185913;50.56279754638672
"Restaurant Memphis - 60000; Beauvais";2;22;false;2.115386;49.433287
OuestCharge - Diva Sp - La Chapelle-Basse-Mer - Mesanges;2;22;false;-1.334967;47.269653
RELAIS BEAUNE TAILLY;8;50;False;4.836437;46.963869
SANEF MONT DE NIZY;1;22;false;3.92515;49.449857
Les Corbières Sud;1;50;false;2.541936;43.176788
LA SALVETAT PEYRALES - Place André Calvignac;2;22;TRUE;2.202389;44.219077
VALBERG - PISCINE;2;22000;false;6.935367;44.091897
"Vienne; Square Vassy";2;22;false;4.87564;45.52464
"Montfort-Sur-Argens; Rue De La Rougiere";2;22;false;6.121209;43.473247
LAISSAC - Foirail;1;50.0;false;2.823456048965454;44.384071350097656
"Vienne; Rue Emile Romanet";2;22;false;4.87279;45.52143
JOG01 - BOULEVARD LOUIS PRADEL;2;7000;false;5.048532;45.795544
LM - Béziers;12;22.08;true;3.285718;43.336708
RION DES LANDES - PLACE GUILLAUME FRONTON;2;22000;false;-0.918238;43.919731
CERS - Place De La République;2;18;false;3.3059778213500977;43.32271957397461
Bouresse;2;18;false;0.61114;46.36157
"Montluçon; Place Pierre Petit";2;22;false;2.60423;46.3414
R3 - Norauto Beauvais;5;50;FALSE;2.11163;49.4094
CAMPING LE PLO;1;7.36;false;2.9736927577629495;44.33852129529498
ANTIBES PARKING JUAN GARE;2;22000;false;7.111934;43.570758
"Bonson; Place François mitterand";2;44;false;4.21674;45.52367
Metropolis - Citadine - Sevran - Avenue de Livry;1;2.30;false;2.535163;48.934277
Paris | Boulevard Richard Lenoir 63;6;7;False;2.3719914;48.86023
Opel Dechy;6;22.08;false;3.119406;50.343369
AIX EN PROVENCE - Rue Jean René Guillibert Gauthier De La Lauzière;2;0;false;5.3699186;43.4775204
Super U Tavaux (39);3;50;false;5.4069503;47.0346938
CARMAUX - Bld Augustin Malroux;2;18;TRUE;2.153554;44.048028
Village Maurin - Carrosserie;6;22.08;false;2.902038;42.665713
"Rognonas; Place Du Marché";2;22;false;4.805896282196045;43.89907521461469
PARIGNY - St Berthevin;2;22;false;-1.0898374;48.5866543
Hôtel du Lac 74290;1;12;false;6.21;45.84
Cora Strasbourg (67);3;50;false;7.723721;48.6514127
BP - Garigliano - 75015;3;50;FALSE;2.277903;48.83624
AIMARGUES - Chemin De Saint Roman;2;60;TRUE;4.20544;43.690733
LIDL DIVES SUR MER;4;120;FALSE;-0.1096503;49.2859075
OuestCharge - Diva Sp - Segre - Lauingen;2;22;false;-0.872631;47.686143
Maurepas - CC - Village des loisirs;4;150;false;1.914724;48.761402
"L'Argentière-La-Bessee; Rue Edward Whymper";2;50;false;6.55886;44.7927
ÉLESMES - Rue du Pont de Pierre;2;3.7;false;4.010159015655518;50.30617141723633
Volvo Montévrain;17;24.00;false;2.756772;48.85207
Paris | Rue Pelleport 86;4;7;False;2.4021437;48.867603
GUISSENY-RUE DE PLOUGUERNEAU;2;22000;false;-4.411448;48.633446
SOUGE LE GANELON - Rue des acacias;2;11;TRUE;-0.024859;48.31769
OuestCharge - Diva Sp - Segre - Lauingen;2;22.00;false;-0.872631;47.686143
